WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000080788,urn:lsid:ipni.org:names:77359701-1,Agropyron tuvinicum,"A.Korolyuk, Melnikov & Laktionov",Novosti Sist. Vyssh. Rast. 55: 6. 2024 [31 Dec 2024] [epublished],,,
wfo-1000080813,urn:lsid:ipni.org:names:77359971-1,Sinosasa damingshanensis,(Hsueh & W.P.Zhang) N.H.Xia & Y.L.Ding,PhytoKeys 255: 45. 2025 [8 Apr 2025] [epublished],,Poaceae Chimonobambusa damingshanensis Hsueh & W.P.Zhang,(Hsueh & W.P.Zhang)
wfo-1000080840,urn:lsid:ipni.org:names:77360044-1,Festuca silana,"Ardenghi, Pallanza & Foggi",PhytoKeys 255: 92. 2025 [10 Apr 2025] [epublished],,,
wfo-1000080915,urn:lsid:ipni.org:names:77360351-1,Andropogon sect. Pseudanthistiria,Hack.,Monogr. Phan. 6: 381. 1889 [Apr 1889] ,,,
wfo-1000080924,urn:lsid:ipni.org:names:77360579-1,Yushania rubrovaginata,"(C.H.Hu) N.H.Xia, Y.H.Tong, J.B.Ni & Xing Li",PhytoKeys 255: 193. 2025 [24 Apr 2025] [epublished],,Poaceae Sasa rubrovaginata C.H.Hu,(C.H.Hu)
wfo-1000080947,urn:lsid:ipni.org:names:77360837-1,Elymus sect. Terrella,(Nevski) Á.Löve & D.Löve,Bot. Not. 114: 37. 1961 ,,Poaceae Terrella Nevski,(Nevski)
wfo-1000080960,urn:lsid:ipni.org:names:77360864-1,Dichanthium alpinum,(H.Sun & Boufford) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium alpinum H.Sun & Boufford,(H.Sun & Boufford)
wfo-1000080961,urn:lsid:ipni.org:names:77360865-1,Dichanthium altum,(Hitchc.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon altus Hitchc.,(Hitchc.)
wfo-1000080963,urn:lsid:ipni.org:names:77360867-1,Dichanthium annamense,(A.Camus) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium annamense A.Camus,(A.Camus)
wfo-1200112602,urn:lsid:ipni.org:names:77360868-1,Dichanthium assimile,(Steud.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon assimilis Steud.,(Steud.)
wfo-1000080964,urn:lsid:ipni.org:names:77360870-1,Dichanthium barbinode,(Lag.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon barbinodis Lag.,(Lag.)
wfo-1000080965,urn:lsid:ipni.org:names:77360871-1,Dichanthium bilobum,(S.T.Blake) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Bothriochloa biloba S.T.Blake,(S.T.Blake)
wfo-1200112603,urn:lsid:ipni.org:names:77360872-1,Dichanthium bladhii,(Retz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon bladhii Retz.,(Retz.)
wfo-1000080966,urn:lsid:ipni.org:names:77360874-1,Dichanthium bunyense,(B.K.Simon) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Bothriochloa bunyensis B.K.Simon,(B.K.Simon)
