WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000078707,urn:lsid:ipni.org:names:77357744-1,Sclerochloa lenensis,(Holmb.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Poa sibirica Roshevitz var. lenensis Holmb.,(Holmb.)
wfo-1000078708,urn:lsid:ipni.org:names:77357745-1,Sclerochloa longior,(A.R.Williams) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia longior A.R.Williams,(A.R.Williams)
wfo-1000078709,urn:lsid:ipni.org:names:77357746-1,Sclerochloa macquariensis,(Cheeseman) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Triodia macquariensis Cheeseman,(Cheeseman)
wfo-1000078710,urn:lsid:ipni.org:names:77357747-1,Sclerochloa macranthera,(V.I.Krecz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis macranthera V.I.Krecz.,(V.I.Krecz.)
wfo-1000078711,urn:lsid:ipni.org:names:77357748-1,Sclerochloa macropus,(V.I.Krecz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia macropus V.I.Krecz.,(V.I.Krecz.)
wfo-1000078712,urn:lsid:ipni.org:names:77357749-1,Sclerochloa magellanica,(Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Catabrosa magellanica Hook.f.,(Hook.f.)
wfo-1000078713,urn:lsid:ipni.org:names:77357750-1,Sclerochloa manchuriensis,(Ohwi) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia manchuriensis Ohwi,(Ohwi)
wfo-1000078714,urn:lsid:ipni.org:names:77357751-1,Sclerochloa micrandra,(Keng) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia distans (Jacq.) Parl. var. micrandra Keng,(Keng)
wfo-1000078715,urn:lsid:ipni.org:names:77357752-1,Sclerochloa micranthera,(D.F.Cui) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia micranthera D.F.Cui,(D.F.Cui)
wfo-1000078716,urn:lsid:ipni.org:names:77357753-1,Sclerochloa minuta,(Bor) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia minuta Bor,(Bor)
wfo-1000078717,urn:lsid:ipni.org:names:77357754-1,Sclerochloa multiflora,(L.Liu) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia multiflora L.Liu,(L.Liu)
wfo-1000078718,urn:lsid:ipni.org:names:77357755-1,Sclerochloa nana,D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,,
wfo-1000078719,urn:lsid:ipni.org:names:77357756-1,Sclerochloa nipponica,(Ohwi) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia nipponica Ohwi,(Ohwi)
wfo-1000078720,urn:lsid:ipni.org:names:77357757-1,Sclerochloa nudiflora,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Poa nudiflora Hack.,(Hack.)
wfo-1000078721,urn:lsid:ipni.org:names:77357759-1,Sclerochloa nutkaensis,(J.Presl) D.L.Fu,Amer. J. Agric. Forest. 12(4): 256. 2024 [4 Jul 2024] [epublished],,Poaceae Poa nutkaensis J.Presl,(J.Presl)
