WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000081451,urn:lsid:ipni.org:names:77361353-1,Stipellula tibestica,(Maire) F.M.Vázquez,Phytotaxa 699(1): 84. 2025 [6 May 2025] [epublished],,Poaceae Stipa tibestica Maire,(Maire)
wfo-4100005754,urn:lsid:ipni.org:names:77361514-1,trib. Olyreae,Martinov,Tekhno-Bot. Slovar 436. 1820 [3 Aug 1820] ,,,
wfo-1200113146,urn:lsid:ipni.org:names:77361520-1,Dichanthium grahamii,(Haines) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon grahamii Haines,(Haines)
wfo-1000081477,urn:lsid:ipni.org:names:77361521-1,Dichanthium heteroclitum,(Roxb.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Anthistiria heteroclita Roxb.,(Roxb.)
wfo-1000081478,urn:lsid:ipni.org:names:77361522-1,Dichanthium hirtifolium,(J.Presl) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon hirtifolius J.Presl,(J.Presl)
wfo-1200113147,urn:lsid:ipni.org:names:77361523-1,Dichanthium huegelii,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon huegelii Hack.,(Hack.)
wfo-1000081479,urn:lsid:ipni.org:names:77361524-1,Dichanthium hybridum,(Gould) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon hybridus Gould,(Gould)
wfo-1000081480,urn:lsid:ipni.org:names:77361525-1,Dichanthium imperatoides,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon saccharoides  var. imperatoides Hack.,(Hack.)
wfo-1200113148,urn:lsid:ipni.org:names:77361526-1,Dichanthium insculptum,(Hochst. ex A.Rich.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon insculptus Hochst. ex A.Rich.,(Hochst. ex A.Rich.)
wfo-1200113149,urn:lsid:ipni.org:names:77361527-1,Dichanthium jainii,(Deshp. & Hemadri) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Bothriochloa jainii Deshp. & Hemadri,(Deshp. & Hemadri)
wfo-1000081481,urn:lsid:ipni.org:names:77361528-1,Dichanthium kuntzeanum,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon kuntzeanus Hack.,(Hack.)
wfo-1000081482,urn:lsid:ipni.org:names:77361529-1,Dichanthium kuoi,(L.B.Cai) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium kuoi L.B.Cai,(L.B.Cai)
wfo-1000081483,urn:lsid:ipni.org:names:77361530-1,Dichanthium kwashotense,(Hayata) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon kwashotensis Hayata,(Hayata)
wfo-1000081484,urn:lsid:ipni.org:names:77361531-1,Dichanthium laguroides,(DC.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon laguroides DC.,(DC.)
wfo-1000081485,urn:lsid:ipni.org:names:77361532-1,Dichanthium laoticum,(A.Camus) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium laoticum A.Camus,(A.Camus)
