WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084982,urn:lsid:ipni.org:names:77369852-1,Phyllostachys perrieri,(A.Camus) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria perrieri A.Camus,(A.Camus)
wfo-1000084981,urn:lsid:ipni.org:names:77369853-1,Phyllostachys perlonga,(Hsueh f. & T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia perlonga Hsueh f. & T.P.Yi,(Hsueh f. & T.P.Yi)
wfo-1000084980,urn:lsid:ipni.org:names:77369854-1,Phyllostachys pedalis,(Keng) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria pedalis Keng,(Keng)
wfo-1000084979,urn:lsid:ipni.org:names:77369855-1,Phyllostachys paucispinosa,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Chimonobambusa paucispinosa T.P.Yi,(T.P.Yi)
wfo-1000084984,urn:lsid:ipni.org:names:77369856-1,Phyllostachys praecipua,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia praecipua T.P.Yi,(T.P.Yi)
wfo-1000084985,urn:lsid:ipni.org:names:77369857-1,Phyllostachys pseudosasaoides,(Sad.Suzuki) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Pleioblastus pseudosasaoides Sad.Suzuki,(Sad.Suzuki)
wfo-1000084983,urn:lsid:ipni.org:names:77369858-1,Phyllostachys porphyrea,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia porphyrea T.P.Yi,(T.P.Yi)
wfo-1000084987,urn:lsid:ipni.org:names:77369859-1,Phyllostachys pubens,(Nakai) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Sasa pubens Nakai,(Nakai)
wfo-1000084986,urn:lsid:ipni.org:names:77369860-1,Phyllostachys pseudosinica,(McClure) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Indocalamus pseudosinicus McClure,(McClure)
wfo-1000084991,urn:lsid:ipni.org:names:77369861-1,Phyllostachys pulcherrima,(Koidz.) D.L.Fu,Amer. J. Agric. Forest. 12(2): 100. 2024 [2 Apr 2024] [epublished],,Poaceae Sasa pulcherrima Koidz.,(Koidz.)
