WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000085190,urn:lsid:ipni.org:names:77370227-1,Shawia sect. Kosteria,Saldivia & Nicol,Phytoneuron 2025-49: 15. [11 Sep 2025] ,,,
wfo-1000085191,urn:lsid:ipni.org:names:77370229-1,Shawia dibrachiata,(D.J.N.Hind & R.J.Johns) Saldivia & Nicol,Phytoneuron 2025-49: 17. [11 Sep 2025] ,,Asteraceae Olearia dibrachiata D.J.N.Hind & R.J.Johns,(D.J.N.Hind & R.J.Johns)
wfo-1000085192,urn:lsid:ipni.org:names:77370230-1,Shawia durifolia,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 17. [11 Sep 2025] ,,Asteraceae Olearia durifolia J.Kost.,(J.Kost.)
wfo-1000085193,urn:lsid:ipni.org:names:77370232-1,Shawia exilis,(S.Moore) Saldivia & Nicol,Phytoneuron 2025-49: 17. [11 Sep 2025] ,,Asteraceae Olearia exilis S.Moore,(S.Moore)
wfo-1000085194,urn:lsid:ipni.org:names:77370233-1,Shawia floccosa,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 17. [11 Sep 2025] ,,Asteraceae Olearia floccosa J.Kost.,(J.Kost.)
wfo-1000085195,urn:lsid:ipni.org:names:77370234-1,Shawia heterolepis,(Mattf) Saldivia & Nicol,Phytoneuron 2025-49: 17. [11 Sep 2025] ,,Asteraceae Olearia heterolepis Mattf,(Mattf)
wfo-1000085196,urn:lsid:ipni.org:names:77370236-1,Shawia heterotricha,(Mattf.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Olearia heterotricha Mattf.,(Mattf.)
wfo-1000085197,urn:lsid:ipni.org:names:77370237-1,Shawia hooglandii,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Olearia hooglandii J.Kost.,(J.Kost.)
wfo-1000085198,urn:lsid:ipni.org:names:77370238-1,Shawia kernotii,(F.Muell.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Aster kernotii F.Muell.,(F.Muell.)
wfo-1000085199,urn:lsid:ipni.org:names:77370239-1,Shawia lanata,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Olearia lanata J.Kost.,(J.Kost.)
wfo-1000085200,urn:lsid:ipni.org:names:77370240-1,Shawia lepidota,(Mattf.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Olearia lepidota Mattf.,(Mattf.)
wfo-1200114942,urn:lsid:ipni.org:names:77370242-1,Shawia lepidota var. sarawaketensis,(Mattf.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Olearia sarawaketensis Mattf.,(Mattf.)
wfo-1200068422,urn:lsid:ipni.org:names:77370243-1,Olearia lepidota var. opaca,J.Kost.,"Nova Guinea, Bot. 24: 552. 1966 ",,,
wfo-1200114943,urn:lsid:ipni.org:names:77370244-1,Shawia lepidota var. opaca,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Olearia lepidota Mattf. var. opaca J.Kost.,(J.Kost.)
wfo-1000085201,urn:lsid:ipni.org:names:77370245-1,Shawia leptocephala,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] ,,Asteraceae Olearia leptocephala J.Kost.,(J.Kost.)
wfo-1000085215,urn:lsid:ipni.org:names:77370259-1,Shawia monticola,(F.M.Bailey) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] [epublished],,Asteraceae Olearia monticola F.M.Bailey,(F.M.Bailey)
wfo-1200068455,urn:lsid:ipni.org:names:77370260-1,Olearia monticola var. grandifolia,J.Kost.,"Nova Guinea, Bot. 24: 532. 1966 ",,,
wfo-1200114951,urn:lsid:ipni.org:names:77370261-1,Shawia monticola var. grandifolia,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] [epublished],,Asteraceae Olearia monticola F.M.Bailey var. grandifolia J.Kost.,(J.Kost.)
wfo-1200068500,urn:lsid:ipni.org:names:77370264-1,Olearia monticola var. cuneata,J.Kost.,"Nova Guinea, Bot. 24: 532. 1966 ",,,
wfo-1200114952,urn:lsid:ipni.org:names:77370265-1,Shawia monticola var. cuneata,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 18. [11 Sep 2025] [epublished],,Asteraceae Olearia monticola F.M.Bailey var. cuneata J.Kost.,(J.Kost.)
wfo-1000085217,urn:lsid:ipni.org:names:77370268-1,Shawia pachycephala,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia pachycephala J.Kost.,(J.Kost.)
wfo-1000085218,urn:lsid:ipni.org:names:77370269-1,Shawia pallida,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia pallida J.Kost.,(J.Kost.)
wfo-1000085219,urn:lsid:ipni.org:names:77370270-1,Shawia platyphylla,(Mattf.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia platyphylla Mattf.,(Mattf.)
wfo-1200114953,urn:lsid:ipni.org:names:77370271-1,Shawia platyphylla var. cinerea,(Mattf.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia cinerea Mattf.,(Mattf.)
wfo-1200068262,urn:lsid:ipni.org:names:77370272-1,Olearia platyphylla var. microcephala,J.Kost.,"Nova Guinea, Bot. 24: 555. 1966 ",,,
wfo-1200114954,urn:lsid:ipni.org:names:77370273-1,Shawia platyphylla var. microcephala,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia platyphylla Mattf. var. microcephala J.Kost.,(J.Kost.)
wfo-1000085220,urn:lsid:ipni.org:names:77370274-1,Shawia rufa,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia rufa J.Kost.,(J.Kost.)
wfo-1000085221,urn:lsid:ipni.org:names:77370276-1,Shawia spectabilis,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia spectabilis J.Kost.,(J.Kost.)
wfo-1000085222,urn:lsid:ipni.org:names:77370277-1,Shawia velutina,(J.Kost.) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia velutina J.Kost.,(J.Kost.)
wfo-1000085223,urn:lsid:ipni.org:names:77370278-1,Shawia vernonioides,(C.T.White & W.D.Francis) Saldivia & Nicol,Phytoneuron 2025-49: 19. [11 Sep 2025] [epublished],,Asteraceae Olearia vernonioides C.T.White & W.D.Francis,(C.T.White & W.D.Francis)
wfo-1000085225,urn:lsid:ipni.org:names:77370280-1,Eurybia sect. Cardiostigma,F.Muell.,"Veg. Chatham-Isl. 19, 21. 1864 ",,,
wfo-1000085226,urn:lsid:ipni.org:names:77370281-1,Shawia sect. Cardiostigma,Saldivia & Nicol,Phytoneuron 2025-49: 20. [11 Sep 2025] ,,Asteraceae Eurybia sect. Cardiostigma F.Muell.,
