WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200111854,urn:lsid:ipni.org:names:77358534-1,Anthonya hirta subsp. brevipilosa,(W.Jacobsen & N.H.G.Jacobsen) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes hirta Sw. var. brevipilosa W.Jacobsen & N.H.G.Jacobsen,(W.Jacobsen & N.H.G.Jacobsen)
wfo-1200111855,urn:lsid:ipni.org:names:77358535-1,Anthonya hirta subsp. inferacampestris,(W.Jacobsen & N.H.G.Jacobsen) Windham & Pryer,Taxon 74(x): [15 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes hirta Sw. var. inferacampestris W.Jacobsen & N.H.G.Jacobsen,(W.Jacobsen & N.H.G.Jacobsen)
wfo-1200111856,urn:lsid:ipni.org:names:77358536-1,Anthonya hirta subsp. nemorosa,(W.Jacobsen & N.H.G.Jacobsen) Windham & Pryer,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes hirta Sw. var. nemorosa W.Jacobsen & N.H.G.Jacobsen,(W.Jacobsen & N.H.G.Jacobsen)
wfo-1000079506,urn:lsid:ipni.org:names:77358537-1,Anthonya hyaloglandulosa,(W.Jacobsen & N.H.G.Jacobsen) Windham & Pryer,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes hyaloglandulosa W.Jacobsen & N.H.G.Jacobsen,(W.Jacobsen & N.H.G.Jacobsen)
wfo-1000079511,urn:lsid:ipni.org:names:77358544-1,Sphaeropteris × lathamii,"(Holttum) Deroliya, Sanjeet Kumar & R.Kr.Singh",J. Biodivers. Conservation 9(1): 114. 2025 [12 Mar 2025] [epublished],Cyatheaceae,,Cyatheaceae Cyathea × lathamii Holttum,(Holttum)
wfo-4100005082,urn:lsid:ipni.org:names:77358856-1,Brasiliopteris,"J.Prado, Schuettp. & Yatsk.",Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,,
wfo-1000079621,urn:lsid:ipni.org:names:77358872-1,Brasiliopteris regnelliana,"(Mett. ex Baker) J.Prado, Schuettp. & Yatsk.",Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes regnelliana Mett. ex Baker,(Mett. ex Baker)
wfo-4100005083,urn:lsid:ipni.org:names:77358873-1,Carlottahallia,Windham,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,,
wfo-1000079622,urn:lsid:ipni.org:names:77358874-1,Carlottahallia poeppigiana,(Mett. ex Kuhn) Windham,Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Cheilanthes poeppigiana Mett. ex Kuhn,(Mett. ex Kuhn)
wfo-1000079626,urn:lsid:ipni.org:names:77358880-1,Brasiliopteris pohliana,"(Kunze) J.Prado, Schuettp. & Yatsk.",Taxon 74(x): [16 of 32]. 2025 [17 Feb 2025] [epublished],Pteridaceae,,Adiantaceae Notholaena pohliana Kunze,(Kunze)
